Start,Type,Latency,Code
935856042,Get,71766875,200
935814375,Get,71840500,200
936029167,Get,71687958,200
936103250,Get,71675875,200
936065917,Get,71607791,200
935986500,Get,71765042,200
935901125,Get,73490083,200
936249250,Get,73185250,200
936293084,Get,73177333,200
935951792,Get,73469708,200
936210500,Get,73334959,200
936330500,Get,73171125,200
936164292,Get,73281875,200
937330250,Get,73452875,200
937433709,Get,73404083,200
937376042,Get,73461542,200
937489417,Get,74453208,200
938208334,Get,73783459,200
937537792,Get,74447792,200
937605459,Get,74368417,200
938246000,Get,79979417,200
938288625,Get,79936792,200
938854959,Get,80179584,200
938944125,Get,81339167,200
938994500,Get,81376583,200
939036375,Get,81306042,200
938905542,Get,81402792,200
939267750,Get,81190667,200
939196917,Get,81232625,200
940047709,Get,90516416,200
953937334,Get,76969459,200
954116875,Get,76806375,200
965447334,Get,77096000,200
965737084,Get,77356917,200
965791959,Get,77324666,200
966551750,Get,77073084,200
967029667,Get,76612833,200
968346750,Get,75950625,200
969067959,Get,77930500,200
969190042,Get,78218708,200
969112542,Get,78320208,200
969646000,Get,78409417,200
969705459,Get,78381833,200
969738459,Get,78376167,200
970241292,Get,78164250,200
990350792,Get,69101125,200
990553292,Get,69401292,200
990605125,Get,69858417,200
995779417,Get,69193875,200
996415459,Get,69135791,200
997187167,Get,70682375,200
998080334,Get,70255250,200
998031084,Get,70831542,200
999745292,Get,69781000,200
1002256750,Get,70977334,200
1003968209,Get,70662125,200
1004028667,Get,71133000,200
1004082834,Get,71102250,200
1004745625,Get,71210709,200
1004596417,Get,71383166,200
1004699500,Get,71770709,200
1004780709,Get,71726208,200
1004632667,Get,71843916,200
1005735750,Get,71472333,200
1007662042,Get,72888000,200
1007894375,Get,74677584,200
1007856959,Get,74734917,200
1007726375,Get,74916708,200
1007777042,Get,74835541,200
1007815584,Get,74862791,200
1009474709,Get,73288375,200
1009663500,Get,73156417,200
1009435959,Get,73415625,200
1009514209,Get,73410792,200
1009558417,Get,73431875,200
1009632167,Get,73341708,200
1009596375,Get,73345250,200
1010847125,Get,77493125,200
1010885917,Get,79031292,200
1012030792,Get,77926958,200
1010925042,Get,79016208,200
1012090209,Get,77906208,200
1011990542,Get,78058791,200
1012136250,Get,77940416,200
1019106292,Get,84448541,200
1018399917,Get,85173541,200
1018345917,Get,85696375,200
1020415292,Get,83649458,200
1020615459,Get,84110000,200
1020531250,Get,84213625,200
1020469917,Get,84290833,200
1020662250,Get,86233125,200
1030960375,Get,75975667,200
1030733834,Get,76243292,200
1020699500,Get,86296792,200
1031004292,Get,76035708,200
1042697667,Get,69070583,200
1043680792,Get,70011584,200
1043153500,Get,70583208,200
1043207250,Get,70565375,200
1043726500,Get,74114000,200
1044337834,Get,74055875,200
1047041542,Get,72541708,200
1047455875,Get,73211833,200
1047512000,Get,73888417,200
1048095834,Get,73335500,200
1048179167,Get,73843416,200
1048141334,Get,73924750,200
1048435125,Get,75556958,200
1059607375,Get,99271208,200
1065033250,Get,95623042,200
1059999417,Get,100681375,200
1060514667,Get,100201000,200
1068897125,Get,91901250,200
1073362584,Get,87468667,200
1065590542,Get,95195333,200
1068379292,Get,92397416,200
1069565667,Get,91255333,200
1067935125,Get,93170792,200
1074684667,Get,87289667,200
1075993792,Get,86002083,200
1075203084,Get,88804167,200
1076028334,Get,88015792,200
1076574167,Get,87515917,200
1075250500,Get,88772250,200
1080576375,Get,83563917,200
1076505042,Get,87558541,200
1082644375,Get,81595916,200
1076542459,Get,87644458,200
1082788167,Get,82479750,200
1077286125,Get,88026875,200
1082715959,Get,82576625,200
1082603875,Get,82757958,200
1082891209,Get,82534583,200
1082746542,Get,82588583,200
1083105917,Get,82396125,200
1089985959,Get,75598083,200
1089947625,Get,75691167,200
1090103917,Get,75570541,200
1082673959,Get,82775000,200
1082856625,Get,82551917,200
1090042792,Get,75679792,200
1090073375,Get,75584667,200
1088376209,Get,77244375,200
1083043625,Get,82557833,200
1083001875,Get,82568917,200
1090017834,Get,75526167,200
1083075042,Get,82452958,200
1103600209,Get,72336917,200
1104119917,Get,72069708,200
1103645167,Get,72557583,200
1104072000,Get,72609750,200
1104757875,Get,72484125,200
1104793625,Get,72471792,200
1104828459,Get,73174167,200
1106969167,Get,72932250,200
1106929792,Get,72995500,200
1107017125,Get,75265833,200
1107052209,Get,75240417,200
1107082959,Get,75972375,200
1111804209,Get,71325209,200
1113769334,Get,72284209,200
1113808000,Get,72912708,200
1113731584,Get,73006375,200
1117899042,Get,69843333,200
1118441459,Get,70293334,200
1119613417,Get,73274250,200
1120706292,Get,73081666,200
1121428584,Get,73458625,200
1121477292,Get,74102458,200
1122051417,Get,74146708,200
